level_0	hhid07	pid07	panel	tk01	tk02	tk03	tk04	tk01a	tk01b	tk01c	tk01d	tk25a9x	age	marstat	sex	link	hhsize	nonfood	food	total	kabid	nmkab2014	pce	sc05	sc21x	ar02b_07	hhid00	pid00	dl06	dl05a	dl07a	dl30	dl42	index	dl2type	dl16j	dl10	dl16c2	dl16e	dl11d	dl11e	dl11f	sw01	sw03b	kk01	kk02a	kk02c	nonfood00	food00	total00	pce00	change
6573	2950131	8	3	1				1	3	3	3		18	1	1	295010004	4	276316.37	305895.93	582212.31	6302	KOTA BARU	508402.12	2	96	9	2950131	8	2	9	3	3		18244	1	10	2			3	C	2002	3	2	1	3	3	181824.75	193263.55	375088.3	299792.9	207124.01
6574	2950131	8	3	1				1	3	3	3		18	1	1	295010004	4	276316.37	305895.93	582212.31	6302	KOTA BARU	508402.12	2	96	9	2950131	8	2	9	3	3		18244	1	10	2			3	C	2002	3	2	1	3	3	173448.6	184360.45	357809.05	285982.3	224403.25
6575	2951000	5	3	4	3	3	3	3	3	1	3		16	1	3	295100005	5	54830.404	121204.05	176034.45	6302	KOTA BARU	173725.81	2	96	3	2951000	5	73	6	3	3		18254	2	30	73			3	DV	2003	4	2	1	0	3	301167.34	306847.05	608014.38	589462.62	-431979.93
6576	2951000	5	3	4	3	3	3	3	3	1	3		16	1	3	295100005	5	54830.404	121204.05	176034.45	6302	KOTA BARU	173725.81	2	96	3	2951000	5	73	6	3	3		18254	2	30	73			3	DV	2003	4	2	1	0	3	287293.42	292711.48	580004.9	562307.76	-403970.45
6577	2951100	3	3	3	3	3	3	3	1	3	3		15	1	3	295110003	5	868629.01	443837.68	1312466.7	6302	KOTA BARU	927100.01	2	96	3	2951100	3	5	6	1	1	1	18259	3	15	5			6			3	2	2	5	3	844107.69	389588.16	1233695.9	1190883.9	78770.799
6578	2951100	3	3	3	3	3	3	3	1	3	3		15	1	3	295110003	5	868629.01	443837.68	1312466.7	6302	KOTA BARU	927100.01	2	96	3	2951100	3	5	6	1	1	1	18259	3	15	5			6			3	2	2	5	3	805222.07	371640.95	1176863.1	1136023.3	135603.64
6579	2951700	6	3										17	1	1		3	84539.454	217397.74	301937.2	6302	KOTA BARU	284178.38	2	96	3	2951700	6																				29839.882	191454.75	221294.63	216157.21	80642.564
6580	2951700	6	3										17	1	1		3	84539.454	217397.74	301937.2	6302	KOTA BARU	284178.38	2	96	3	2951700	6																				28465.244	182634.98	211100.22	206199.46	90836.975
6581	2952100	3	3	3	3	3	3	3	1	3	3		15	1	1	295210003	5	225237.53	422367.26	647604.78	6302	KOTA BARU	641291.54	2	96	3	2952100	3	5	6	1	1	1	18280	3	10	5			6			3	2	3	1	3	155514.16	491771.53	647285.67	647285.71	319.11158
6582	2952100	3	3	3	3	3	3	3	1	3	3		15	1	1	295210003	5	225237.53	422367.26	647604.78	6302	KOTA BARU	641291.54	2	96	3	2952100	3	5	6	1	1	1	18280	3	10	5			6			3	2	3	1	3	148350.07	469117.02	617467.07	617467.11	30137.712
6583	2952100	4	3	1				1	3	3	3		21	1	3	295210004	5	225237.53	422367.26	647604.78	6302	KOTA BARU	641291.54	2	96	3	2952100	4	6	6	3	3		18283	3	30	6	8	41.05			2004	3	2	1	0	2	155514.16	491771.53	647285.67	647285.71	319.11158
6584	2952100	4	3	1				1	3	3	3		21	1	3	295210004	5	225237.53	422367.26	647604.78	6302	KOTA BARU	641291.54	2	96	3	2952100	4	6	6	3	3		18283	3	30	6	8	41.05			2004	3	2	1	0	2	148350.07	469117.02	617467.07	617467.11	30137.712
6585	2952900	7	3	1				1	3	3	3		15	1	3	295290007	10	28958.001	135055.94	164013.94	6302	KOTA BARU	159263.45	2	96	3	2952900	7	2	7	3	3		18287	1	30	2	5	26.69			2005	2	2	2	0	3	65147.455	118864.14	184011.59	172391.21	-19997.645
6586	2952900	7	3	1				1	3	3	3		15	1	3	295290007	10	28958.001	135055.94	164013.94	6302	KOTA BARU	159263.45	2	96	3	2952900	7	2	7	3	3		18287	1	30	2	5	26.69			2005	2	2	2	0	3	62146.298	113388.41	175534.7	164449.64	-11520.757
6587	2954600	6	1	4	3	3	3	3	3	1	3		23	2	3	295460006	5	142625.64	607982.6	750608.25	6302	KOTA BARU	699729.21	2	96	3	2954600	6	60	7	3	1	3	18305	4	30	60					2007	4	2	2	3	3	3723163.7	436895.27	4160059.1	3826126.4	-3409450.8
6588	2954600	6	1	4	3	3	3	3	3	1	3		23	2	3	295460006	5	142625.64	607982.6	750608.25	6302	KOTA BARU	699729.21	2	96	3	2954600	6	60	7	3	1	3	18305	4	30	60					2007	4	2	2	3	3	3551648.2	416768.75	3968417.1	3649867.7	-3217808.8
6589	2954500	4	3	4	3	3	1	3	3	1	3		17	3	3	295450004	4	891431.85	584016.84	1475448.7	6310	TANAH BUMBU	1207060	2	12	3	2954500	4	74	7	3	1	3	18302	3	15	74			3	M	2008	3	2	1	0	3	1274884.4	714894.28	1989778.8	1202040	-514330.08
6590	2954500	4	3	4	3	3	1	3	3	1	3		17	3	3	295450004	4	891431.85	584016.84	1475448.7	6310	TANAH BUMBU	1207060	2	12	3	2954500	4	74	7	3	1	3	18302	3	15	74			3	M	2008	3	2	1	0	3	1216154.1	681961.15	1898115.4	1146665.4	-422666.66
6592	2990300	6	3	1				1	3	1	3		20	1	3	299030006	4	137880.71	588993.96	726874.66	6307	HULU SUNGAI TENGAH	699126.43	2	11	3	2990300	6	5	6	3	3		18548	3	45	5	3				2006	2	2	2	6	3	98137.683	174758.1	272895.78	268443.36	453978.88
6593	2990400	5	3	3	3	3	3	3	1	3	3		20	1	1	299040005	6	161697.9	230864.86	392562.75	6307	HULU SUNGAI TENGAH	390157.91	2	11	3	2990400	5	61	6	1	1	3	18552	4	60	61			6			3	2	2	2	2	83684.387	195350.67	279035.05	274240.08	113527.71
6594	2990500	8	3	3	3	3	3	3	1	3	3		17	1	3	299050008	3	308670.75	378041.21	686711.96	6307	HULU SUNGAI TENGAH	672282.9	2	11	3	2990500	8	5	7	1	1	1	18555	3	30	5			6			2	2	2	0	3	74424.894	185332.67	259757.56	259757.56	426954.4
6595	2991200	4	3	1				1	1	1	3		21	2	3	299120004	6	151486.56	148619.25	300105.81	6307	HULU SUNGAI TENGAH	300105.82	2	11	3	2991211	2	60	5	1	1	3	18575	4	25	60			6			3	2	2	7	3	182004.02	249058.13	431062.16	431062.16	-130956.35
6596	2991200	6	3	1				1	3	3	3		20	2	1	299050007	6	151486.56	148619.25	300105.81	6307	HULU SUNGAI TENGAH	300105.82	2	11	5	2990500	7	5	7	3	3		18570	3	30	5	3	24.87			2006	2	2	2	0	2	74424.894	185332.67	259757.56	259757.56	40348.253
6597	2991400	6	3	95	3	3	3	3	3	3	3		15	1	1	299140006	4	43683.959	141044	184727.96	6307	HULU SUNGAI TENGAH	181398.18	2	11	8	2991400	6	2	7	3	1	3	18576	1	2	2			3	CK	2008	8	2	2	0	2	36574.729	179767.09	216341.81	212033.9	-31613.856
6598	2991500	4	1	95	3	1		3	3	3	3		24	1	1	299150004	3	56495.294	293871.73	350367.02	6307	HULU SUNGAI TENGAH	350367.03	2	11	10	2991500	4	3	6	3	3											2	2	2	0	3	441647.39	870312.1	1311959.4	1311959.4	-961592.42
6600	2992100	5	3	1				1	3	3	3		20	1	1	299210005	4	150839.1	365055.05	515894.15	6307	HULU SUNGAI TENGAH	508679.62	2	11	3	2992100	5	74	6	3	3		18584	3	30	74	3	24			2006	3	2	2	1	3	252183.41	365841.86	618025.26	618025.18	-102131.11
6601	2992200	3	3	3	3	3	3	3	1	3	3		16	1	3	299220003	3	246995.79	301663.41	548659.2	6307	HULU SUNGAI TENGAH	535192.09	2	11	3	2992200	3	5	6	1	1	1	18587	3	30	5			6			2	2	2	7	3	37203.527	128749.6	165953.12	163955.25	382706.08
6602	2992321	4	3	4	3	3	3	3	3	1	3		15	1	3	299232104	5	145578.05	364304.74	509882.79	6307	HULU SUNGAI TENGAH	503400.79	2	13	3	2992321		2	6	3	3		18588	1	1	2			3	K	2001	3	2	2	0	3	380740.31	436709.76	817450.07	731826.35	-307567.28
6603	2992321	4	3	4	3	3	3	3	3	1	3		15	1	3	299232104	5	145578.05	364304.74	509882.79	6307	HULU SUNGAI TENGAH	503400.79	2	13	3	2992321		2	6	3	3		18588	1	1	2			3	K	2001	3	2	2	0	3	363200.69	416591.79	779792.48	698113.21	-269909.69
6604	2992400	6	3	1				1	3	3	3		21	1	1	299240006	6	124903.81	425753.27	550657.08	6307	HULU SUNGAI TENGAH	542961.55	2	11	3	2992400	6	74	6	3	3		18591	3	30	74	3	17.25			2005	3	2	2	0	3	107046.83	261246.67	368293.49	342692.01	182363.59
6605	2992400	7	3	4	3	3	3	3	3	1	3		21	2	3	299240007	6	124903.81	425753.27	550657.08	6307	HULU SUNGAI TENGAH	542961.55	2	11	3	2992400		14	6													2	1	2	0	3	107046.83	261246.67	368293.49	342692.01	182363.59
6606	2992500	4	3	3	3	3	3	3	1	3	3		16	1	1	299250004	4	121661.9	304164.45	425826.35	6307	HULU SUNGAI TENGAH	415004.58	2	11	3	2992500	4	3	7	1	1	1	18599	2	10	3			6			3	2	3	0	3	125691.42	81034.333	206725.75	205869.51	219100.59
6607	2992600	4	3	4	3	3	3	3	3	1	3		20	1	3	299260004	3	118207.25	505016.87	623224.12	6307	HULU SUNGAI TENGAH	623224.1	2	11	3	2992600	4	12	7	3	3		18605	2	20	12	11	68.56			2003	1	2	2	0	3	58331.194	97953.589	156284.78	153780.28	466939.34
6608	2992831	7	1	1				1	3	3	3		24	1	1	299280003	3	45618.007	462499.26	508117.27	6307	HULU SUNGAI TENGAH	485163.95	2	96	4	2992831	3	2	6	3	3											2	1	2	3	3	57089.648	149898.69	206988.34	206988.32	301128.93
6609	2992900	5	3	4	3	3	3	3	3	1	3		21	4	3	299290005	6	128936.54	258761.02	387697.57	6307	HULU SUNGAI TENGAH	378078.22	2	11	3	2992900	5	3	6	3	3		18610	2	40	3			3	K	2000	3	2	2	0	3	180751.79	333264.87	514016.66	477455.25	-126319.1
6610	2992900	6	3	2	3	3	3	3	3	1	1		15	1	3	299290006	6	128936.54	258761.02	387697.57	6307	HULU SUNGAI TENGAH	378078.22	2	11	3	2992900	6	73	6	3	1	3	18612	2	30	73	6	44.53			2007	3	2	2	7	3	180751.79	333264.87	514016.66	477455.25	-126319.1
6611	3051411	3	3	95	3	3	3	3	3	1	3		16	1	1	305141103	3	128418.58	451148.41	579566.98	6307	HULU SUNGAI TENGAH	579567	1	96	3	3051411	3	14	6													3	2	2	0	3	150034.26	378735.35	528769.59	527699.32	50797.398
6612	2970111	4	3	1				1	3	1	3		19	1	3	297010007	5	246284.78	492551.92	738836.7	6303	BANJAR	738836.65	2	96	4	2970111	4	3	6	3	3		18411	2	30	3	3	15.5			2005	4	2	2	0	2	104753.74	238381.12	343134.88	314291.84	395701.83
6613	2970400	3	3	3	3	3	3	3	1	1	3		15	1	3	297040003	4	291209.15	367608.15	658817.3	6303	BANJAR	652202.67	2	96	3	2970400	3	3	6	1	1	3	18422	2	30	3			6			3	2	2	2	3	839862.63	183165.89	1023028.5	1014248	-364211.21
6614	2971000	11	3	1				1	3	1	3		15	1	3	297100011	6	75149.564	156215.55	231365.11	6303	BANJAR	231365.12	2	96	13	2971000	11	3	6	3	3		18424	2	15	3			3	K	2005	2	2	2	0	3	31910.629	124234.26	156144.88	151244.12	75220.229
6615	2971100	3	3	2	3	3	3	3	3	3	1		19	1	1	297110003	4	404870.58	522677.16	927547.74	6303	BANJAR	913216.03	1	12	3	2971100	3	5	6	3	1	3	18429	3	5	5	3	22.8			2007	4	2	2	0	2	1112158.5	707843.36	1820001.8	1736076.3	-892454.1
6616	2971200	3	3	3	3	3	3	3	1	3	3		18	1	1	297120003	5	575552.32	482118.45	1057670.8	6303	BANJAR	786206.26	2	12	3	2971200	3	6	6	1	1	3	18432	3	25	6			6			4	3	1	0	3	376443.66	243053.15	619496.83	414318.41	438173.94
6617	2971300	4	3	3	3	3	3	3	1	3	3		15	1	3	297130004	5	117387.66	201217.09	318604.75	6303	BANJAR	318604.75	2	96	3	2971300	4	3	6	1	1	3	18434	2	30	3			6			3	2	2	0	3	59610.595	221922.72	281533.33	264584.87	37071.425
6618	2971431	3	3	1				1	3	3	3		16	1	3	297140003	4	171925.3	300965.74	472891.04	6303	BANJAR	451393.5	2	96	3	2971431	3	2	6	3	3		18435	1	1	2	7	42.52			2004	3	2	2	0	2	93754.25	346864.85	440619.1	434084.78	32271.933
6619	2971600	5	3	1				1	3	3	3		16	1	3	297160005	4	157538.47	292366.71	449905.19	6303	BANJAR	420800.83	2	96	3	2971600	5	2	7	3	3		18437	1	5	2	5				2004	4	2	2	1	2	74260.124	240239.31	314499.43	302383.68	135405.75
6620	2971841	3	3	1				1	3	3	3		20	1	1	297180004	5	992723.89	565586.28	1558310.2	6303	BANJAR	1229474.8	2	96	3	2971800	4	5	5	3	1	3	18446	3	55	5	3				2007	3	2	2	0	3	693001.49	502246.19	1195247.6	1172309.4	363062.53
6621	2972000	4	3	4	1			1	3	1	3		17	2	3	297200004	8	916402.08	306770.08	1223172.2	6303	BANJAR	646596.77	2	96	3	2972000	4	73	7	3	3		18455	2	10	73	98				2006	3	2	2	0	3	530779.49	280588.88	811368.38	564560.65	411803.78
6622	2972000	5	3	1				1	3	3	3		15	1	1	297200005	8	916402.08	306770.08	1223172.2	6303	BANJAR	646596.77	2	96	3	2972000	5	2	7	3	3		18456	1	5	2			3	H	2004	4	2	1	0	2	530779.49	280588.88	811368.38	564560.65	411803.78
6624	2972041	4	3	1				1	3	3	3		19	2	1	297200003	4	501113.47	777924.76	1279038.2	6303	BANJAR	1229428.5	2	96	5	2972000	3	2	7	3	3		18460	1	5	2			3	H	2000	3	3	2	0	3	530779.49	280588.88	811368.38	564560.65	467669.84
6625	2972700	3	3	1				1	3	3	3		17	1	1	297270003	6	241893.4	389822.29	631715.69	6303	BANJAR	631715.71	2	96	3	2972700	3	3	7	3	1	3	18466	2	5	3	3	17			2007	4	3	2	0	3	2143061.4	503175.31	2646236.8	2609889.4	-2014521.1
6626	2974200	5	3	95	3	3	3	3	3	3	3		17	1	1	297420005	5	111787.28	282162.54	393949.82	6303	BANJAR	388393.55	2	96	13	2974200	5	2	6	3	3		18467	1	5	2			3	C	2001	3	2	2	0	2	115984.64	224046.42	340031.05	337376.45	53918.767
6627	2974500	4	1	1				1	3	1	3		24	2	3	297450004	6	385045.05	422307.48	807352.54	6303	BANJAR	625670.68	2	96	3	2974500	4	15	6	3	3		18470	3	15	5	6	33.97			2006	4	3	2	2	3	141917.83	310585.6	452503.45	371028.32	354849.09
6628	2974500	5	3	1				1	3	3	3		24	2	1	297450005	6	385045.05	422307.48	807352.54	6303	BANJAR	625670.68	2	96	5	2974500		2	6	3	3		18471	1	2	2	5	23.34			1997	2	2	2	0	3	141917.83	310585.6	452503.45	371028.32	354849.09
6629	2974500	6	3	4	1			1	3	1	3		23	2	3	297450006	6	385045.05	422307.48	807352.54	6303	BANJAR	625670.68	2	96	5	2974500		14	7													1	2	2	4	4	141917.83	310585.6	452503.45	371028.32	354849.09
6630	2980200	6	3	3	3	3	3	3	3	1	3		18	1	1	298020006	4	107515.32	243065.66	350580.99	6304	BARITO KUALA	350580.97	2	96	3	2980200	6	73	8	1	1	1	18484	2	5	73			6			3	2	3	2	4	215804.95	276500.86	492305.81	406052.44	-141724.82
6631	2980500	3	3	1				1	3	1	3		15	1	3	298050003	6	34745.19	148285.34	183030.53	6304	BARITO KUALA	178253.3	2	96	3	2980500	3	2	6	3	3		18491	1	20	2	7	48.07			2005	3	2	2	0	3	212257.34	367216.64	579473.97	546802.25	-396443.44
6632	2980641	4	3	3	3	3	3	3	1	3	3		19	1	3	298060003	6	97051.345	147807.62	244858.96	6304	BARITO KUALA	224831.33	2	96	3	2980600	3	5	7	1	1	3	18494	3	60	5			6			4	2	2	0	3	135943.57	198334.93	334278.52	313858.64	-89419.554
6633	2980700	3	3	4	3	3	3	3	3	1	3		19	2	3	298070003	5	129481.41	176566.56	306047.97	6304	BARITO KUALA	295464.55	2	96	3	2980700	3	74	6	3	1	1	18497	3	45	74	3	18.8			2006	3	2	2	1	4	208455.84	297047.29	505503.13	432451.18	-199455.16
6634	2980700	5	3	1				1	3	3	3		19	2	1	298070005	5	129481.41	176566.56	306047.97	6304	BARITO KUALA	295464.55	2	96	5	2980700		74	6	3	3		18500	3	30	74	3	18.6			2007	3	1	2	3	3	208455.84	297047.29	505503.13	432451.18	-199455.16
6635	2980941	4	3	4	3	3	3	3	3	1	3		20	2	3	298090003	4	115204.83	407020.33	522225.16	6304	BARITO KUALA	481434.96	2	96	5	2980900	3	5	7	3	3		18504	3	20	5			3	C	2005	3	2	2	7	3	100281.79	247406.67	347688.45	347688.49	174536.71
6636	2981300	3	3	3	3	3	3	3	1	3	3		17	1	3	298130003	4	533800.77	395554.96	929355.73	6304	BARITO KUALA	791771.4	2	96	3	2981300	3	5	6	1	1	1	18512	3	15	5			6			2	2	2	0	2	216685.06	210308.94	426994	413721.13	502361.74
6637	2981411	3	3	95	3	3	3	3	3	1	3		16	1	3	298140003	4	255087.76	225007.72	480095.48	6304	BARITO KUALA	480095.5	2	96	3	2981411	3	73	7	3	1	3	18518	2	10	73					2007	4	2	2	7	2	363200.73	191660.53	554861.25	544242.95	-74765.771
6638	2981641	3	3	3	3	3	3	3	1	1	3		17	1	3	298160003	3	119430.85	181917.07	301347.91	6304	BARITO KUALA	297526.13	2	12	14	2981600	3	74	6	1	1	3	18522	3	30	74			6			3	2	2	0	2	313893.65	223161.53	537055.18	435296.34	-235707.27
6639	2981800	3	3	95	3	1		3	3	3	3		19	1	1	298180003	4	103315.03	167322.62	270637.65	6304	BARITO KUALA	270637.65	2	96	3	2981800	3	73	6	3	3		18525	2	30	73			3	D	2003	1	2	2	0	2	92399.745	105519.48	197919.23	165655.88	72718.424
6640	2982041	3	3	3	3	3	3	3	1	1	3		16	1	1	298200005	5	211090.53	86563.48	297654.01	6304	BARITO KUALA	287070.61	2	96	3	2982000	5	95	8	1	1	3	18527	2	30	95			6			3	2	2	0	3	180249.94	131985.63	312235.57	265106.59	-14581.557
6641	2982600	6	3	1				1	3	3	3		21	1	1	298260006	6	78890.507	158986.35	237876.85	6304	BARITO KUALA	202782.55	2	96	3	2982600	6	2	7	3	3		18530	1	10	2			3	C	1999	3	2	2	0	2	34268.193	183696.78	217964.98	216182.9	19911.875
6642	2982600	7	3	1				1	3	3	3		19	1	1	298260007	6	78890.507	158986.35	237876.85	6304	BARITO KUALA	202782.55	2	96	3	2982600	7	2	7	3	3		18531	1	10	2			3	B	2002	3	2	2	3	3	34268.193	183696.78	217964.98	216182.9	19911.875
6643	2982900	4	3	4	3	3	3	3	3	1	3		23	2	3	298290004	5	262768.44	394408.43	657176.87	6304	BARITO KUALA	657176.88	2	96	5	2982900		73	6	3	3		18534	2	15	73	6				2000	3	2	2	0	4	167510.7	395709.08	563219.8	553145.98	93957.074
6644	2983000	3	3	3	1			1	1	3	3		15	1	1	298300003	4	95294.793	114796.93	210091.72	6304	BARITO KUALA	210091.74	2	96	3	2983000	3	73	6	1	3		18537	2	10	73			6			3	2	2	0	4	200144.97	125296.09	325441.07	265100.47	-115349.34
6645	3040900	3	3	1				1	3	3	3	1	18	1	3	304090003	4	646580.25	348332.02	994912.26	6304	BARITO KUALA	714892.84	2	13	3	3040900	3	6	3	3	1	3	18939	3	15	6	3	21.4			2007	3	2	1	0	3	328299.82	260812.3	589112.12	427999.65	405800.14
6646	2991042	3	1	1				1	3	3	3		24	1	1	299100008	3	1183802.5	1126768.6	2310571.1	6472	SAMARINDA	1518040.8	1	14	13	2991000	8	6	6	3	3		18566	3	15	6	98				2003	4	2	2	0	3	34799.944	65673.434	100473.38	86773.576	2210097.7
6647	3000400	7	1	1				1	3	3	3	1	22	1	3	300040007	3	1180777.6	445184.4	1625962	6308	HULU SUNGAI UTARA	935957.23	1	96	3	3000400	7	74	7	3	3		18635	3	10	74	3				2004	4	2	3	2	4	456160.62	190341.64	646502.26	646502.26	979459.71
6649	3000611	3	3	3	3	3	3	3	1	3	3		15	1	1	300060006	5	211374.53	375270.82	586645.35	6308	HULU SUNGAI UTARA	580873.73	1	12	3	3000611	3	73	6	1	1	1	18655	2	10	73			6			3	2	2	2	3	102994.69	425764.19	528758.87	528758.87	57886.483
6651	3000700	7	3	1				1	3	3	3		15	1	1	300070007	4	211546.57	538059.4	749605.97	6308	HULU SUNGAI UTARA	727962.42	1	96	3	3000731	3	73	6	3	1	3	18657	2	15	73			3	G	2007	3	2	2	0	3	668364.85	543382.71	1211747.5	877101.37	-462141.55
6653	3000900	3	3	1				1	3	3	3		22	1	1	300090003	6	198399.48	248660.69	447060.17	6308	HULU SUNGAI UTARA	380464.55	1	96	3	3000900	3	2	6	3	3		18660	1	2	2			3	V	1997	3	2	2	1	4	290872.5	421423.07	712295.55	558172.8	-265235.37
6655	3000900	4	3	3	1			1	1	3	3		18	1	3	300090004	6	198399.48	248660.69	447060.17	6308	HULU SUNGAI UTARA	380464.55	1	96	3	3000900	4	6	6	1	1	3	18663	3	15	6			6			3	2	2	0	3	290872.5	421423.07	712295.55	558172.8	-265235.37
6657	3001000	3	3	3	3	3	3	3	1	3	3		18	1	1	300100003	8	297823.99	330064.6	627888.59	6308	HULU SUNGAI UTARA	619564.13	1	96	4	3001000	3	74	6	1	1	3	18666	3	15	74			6			3	2	2	0	3	311670.53	188115.41	499785.91	453406.43	128102.67
6659	3001000	8	3	3	3	3	3	3	1	3	3		18	1	1	300100008	8	297823.99	330064.6	627888.59	6308	HULU SUNGAI UTARA	619564.13	1	96	3	3001000		74	7	1	1	3	18669	3	20	74			6			3	2	2	0	2	311670.53	188115.41	499785.91	453406.43	128102.67
6661	3001500	5	3	1				1	3	3	3		24	2	3	300150005	5	140427.99	423521.58	563949.56	6308	HULU SUNGAI UTARA	527099.97	1	96	5	3001500		2	6	3	3		18681	1	10	2	5				1996	3	2	2	7	3	51095.983	181715.06	232811.04	232811.01	331138.53
6663	3002000	3	1	1				1	3	1	3		24	2	3	300200003	6	261942.82	175553.48	437496.3	6308	HULU SUNGAI UTARA	370900.66	1	96	3	3002000	3	61	7	3	1	3	18689	4	20	61					2007	3	2	2	2	3	278491.3	306290.48	584781.78	567657.01	-147285.48
6665	3010200	5	3	1				1	3	3	3		21	1	1	301020005	3	931043.93	211145.15	1142189.1	6311	BALANGAN	484372.21	2	11	3	3010200	5	74	7	3	1	1	18692	3	30	74	3	21.2			2007	3	2	2	0	3	244042.01	153052.48	397094.5	394097.66	745094.57
6667	3010400	4	3	3	3	3	3	3	1	3	3		15	1	3	301040004	2	1343622.4	487413.43	1831035.8	6311	BALANGAN	1831035.9	2	11	8	3010400	4	73	6	1	1	3	18702	2	8	73			6			2	2	3	3	2	167257.47	222287.86	389545.34	295530.44	1441490.4
6670	3011200	7	3	1				1	3	3	3		20	1	1	301120007	4	1326784.7	245149.62	1571934.4	6311	BALANGAN	1071079.8	2	11	9	3011200		5	6	3	3		18711	3	20	5	3	18.08			2005	3	3	2	2	4	98724.202	353829.51	452553.7	431361.82	1119380.7
6672	3011600	3	3	3	3	3	3	3	1	3	3		15	1	1	301160003	5	314508.97	522331.73	836840.7	6311	BALANGAN	764029.54	2	11	3	3011600	3	6	6	1	1	3	18717	3	30	6			6			3	2	2	7	3	250149.85	209542.77	459692.64	292191.11	377148.07
6674	3011800	5	1	4	3	3	3	3	3	1	3		22	1	1	301180005	3	232048.78	414594.8	646643.58	6311	BALANGAN	557849.42	2	11	3	3011800	5	3	7	3	3		18718	2	30	3	9	48.12			2003	3	2	2	0	3	262443.97	171418.79	433862.78	425300.38	212780.8
6676	3012500	5	1	1				1	3	1	3	2	23	1	3	301250005	3	519223.94	651231.28	1170455.2	6311	BALANGAN	938850.31	2	11	3	3012500	5	61	7	3	1	3	18736	4	15	61					2007	3	2	2	0	3	316379.84	290410.15	606789.99	420643.9	563665.23
6678	3012900	3	3	3	3	3	1	3	1	3	3		16	1	3	301290003	5	139540.04	360726.33	500266.38	6311	BALANGAN	500266.38	2	11	3	3012900	3	5	6	1	1	1	18754	3	30	5			6			3	2	2	2	3	223837.64	415189.68	639027.34	618477.6	-138760.96
6680	3020100	7	3	4	3	3	3	3	3	1	3		20	1	3	302010007	5	524280.76	287599.9	811880.66	6311	BALANGAN	575332.98	2	11	3	3020100	7	74	6	3	3		18764	3	60	74	3				2006	3	2	2	0	2	75504.105	321131.96	396636.07	393853.27	415244.59
6682	3020400	3	3	1				1	3	3	3		21	2	1	302040003	7	154422.58	187495.24	341917.83	6311	BALANGAN	319085.02	2	11	3	3020400	3	3	7	3	3		18773	2	15	3			3	C	2000	3	2	2	0	3	78535.347	49771.876	128307.22	120968.03	213610.61
6684	3020400	10	3	1				1	3	1	3		16	2	3	302040010	7	154422.58	187495.24	341917.83	6311	BALANGAN	319085.02	2	11	5	3020400		2	5	3	3		18774	1	4	2	5				2003	3	2	2	7	3	78535.347	49771.876	128307.22	120968.03	213610.61
6686	3020900	4	1	1				1	3	3	3		24	1	1	302090004	4	239189.31	188876.31	428065.62	6311	BALANGAN	428065.61	2	11	3	3020900	4	2	6	3	3											2	2	2	0	3	27849.132	56304.766	84153.9	75591.521	343911.72
6688	3020900	6	3	3	3	3	1	3	1	3	3		18	1	1	302090006	4	239189.31	188876.31	428065.62	6311	BALANGAN	428065.61	2	11	3	3020900	6	15	6	1	1	1	18782	3	30	15			6			2	2	2	0	3	27849.132	56304.766	84153.9	75591.521	343911.72
6690	3021000	4	3	1				1	3	1	3		19	2	3	302100004	5	224416.18	522331.74	746747.92	6311	BALANGAN	746747.97	2	11	3	3021000	4	73	5	3	3		18784	2	15	73	6	28.12			2002	3	2	2	0	3	139110.09	165296.7	304406.79	224134.48	442341.13
6692	3021000	6	3	2	3	3	1	3	3	3	1		21	2	1	302100006	5	224416.18	522331.74	746747.92	6311	BALANGAN	746747.97	2	11	5	3021000		3	6	3	3		18786	2	30	3	6				2001	3	2	2	0	3	139110.09	165296.7	304406.79	224134.48	442341.13
6694	3021200	4	3	1				1	3	3	3		17	1	1	302120004	3	644978.69	297623.28	942601.97	6311	BALANGAN	587425.29	2	11	3	3021200	4	73	7	3	1	3	18794	2	30	73			3	DK	2007	4	3	2	0	3	81820.641	83112.141	164932.78	147808.03	777669.19
6696	3021400	6	3	1				1	3	3	3		19	1	1	302140006	7	99544.612	287962.68	387507.3	6311	BALANGAN	378437.58	2	11	3	3021400	6	6	7	3	1	1	18797	3	30	15	6	42.26			2007	2	2	2	3	3	254039.3	194014.9	448054.2	448054.2	-60546.903
6698	3021400	7	3	2	3	3	3	3	3	3	1		16	1	1	302140007	7	99544.612	287962.68	387507.3	6311	BALANGAN	378437.58	2	11	3	3021400	7	73	7	3	1	1	18799	2	10	73	3	17.47			2007	2	2	2	0	3	254039.3	194014.9	448054.2	448054.2	-60546.903
6700	3021500	4	1	4	3	3	3	3	3	1	3		23	2	3	302150004	4	361614.28	2016460.3	2378074.5	6311	BALANGAN	930174.48	2	11	3	3021500	4	5	6	3	3		18800	3	30	5	3	19.998			2002	3	2	2	0	3	186670.53	184497.82	371168.36	347621.81	2006906.2
6702	3021700	3	3	4	3	3	3	3	3	1	3		20	2	3	302170003	5	137830.76	203161.07	340991.83	6311	BALANGAN	340991.84	2	11	3	3021700	3	74	6	3	3		18811	3	60	74	3	15			2005	3	2	2	0	3	60229.192	166780.83	227010.02	222728.84	113981.81
